ASIN,json_data,rating_type,created_at
B001ES8GGC,"{""id"": ""R1XL6428W0FLXV"", ""title"": ""Love this product, 99% of the time it wipes out the illness!"", ""body"": ""I have been using this for 2 years now and 99% of the time it stops the illness in it's tracks! I swear by it and have told everyone about it. I get frustrated when someone complains about being sick, and I ask them if they are using it, and they say, \""no\"", after I've previously told them about it! I recently got the flu and took it every 3 hours. My fever was low and only lasted 2 days. I was basically back to normal within 4 days. Others I know had symptoms for a couple of weeks along with a nasty cough, which I never got!"", ""asin"": ""B001ES8GGC"", ""body_html"": ""<span>I have been using this for 2 years now and 99% of the time it stops the illness in it's tracks! I swear by it and have told everyone about it. I get frustrated when someone complains about being sick, and I ask them if they are using it, and they say, \""no\"", after I've previously told them about it! I recently got the flu and took it every 3 hours. My fever was low and only lasted 2 days. I was basically back to normal within 4 days. Others I know had symptoms for a couple of weeks along with a nasty cough, which I never got!</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/R1XL6428W0FLXV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B001ES8GGC"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on January 4, 2020"", ""utc"": ""2020-01-04T00:00:00.000Z""}, ""profile"": {""name"": ""Sheri' Bryant"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AEI372WCJD4EIMG4MLVVLK4PMIIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AEI372WCJD4EIMG4MLVVLK4PMIIA""}, ""vine_program"": false, ""verified_purchase"": true, ""attributes"": [{""name"": ""Size"", ""value"": ""30 Count (Pack of 1)""}], ""attributes_flat"": ""Size: 30 Count (Pack of 1)"", ""review_country"": ""us"", ""is_global_review"": false, ""position"": 7}",five_star,2024-06-19 20:44:14.000000 UTC
B001ES8GGC,"{""id"": ""R1Y42RS1FKKML4"", ""title"": ""It works!"", ""body"": ""Three of us got the flu/omicron. The upper respiratory. The gut. I found this product and gave it a try. It works! All three of us got relief. Take it about every 3 hours. No side effects. Just felt so much better. Homeopathic is the best."", ""asin"": ""B001ES8GGC"", ""body_html"": ""<span>Three of us got the flu/omicron. The upper respiratory. The gut. I found this product and gave it a try. It works! All three of us got relief. Take it about every 3 hours. No side effects. Just felt so much better. Homeopathic is the best.</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/R1Y42RS1FKKML4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B001ES8GGC"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on April 14, 2022"", ""utc"": ""2022-04-14T00:00:00.000Z""}, ""profile"": {""name"": ""Lil Williams"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AGHJJIJ45WUNCDDJIFWII4JCKZIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AGHJJIJ45WUNCDDJIFWII4JCKZIA""}, ""vine_program"": false, ""verified_purchase"": true, ""attributes"": [{""name"": ""Size"", ""value"": ""30 Count (Pack of 1)""}], ""attributes_flat"": ""Size: 30 Count (Pack of 1)"", ""review_country"": ""us"", ""is_global_review"": false, ""position"": 2}",five_star,2024-06-19 20:44:14.000000 UTC
B001ES8GGC,"{""id"": ""RRUDFS4D28V21"", ""title"": ""I'm now a True Believer"", ""body"": ""My family decided to stop having an annual flu immunization, so I looked up the complications and side effects of tamiflu..... Yikes! I wondered what to do in what was predicted to be a particularly bad influenza season and found these on Amazon. Thanks to my fellow reviewers, I stocked up on this, also the lozenges pills and the liquid.  In January- ten days after traveling- my daughter and I came down with the flu within an hour of each other. I got out the Nature's way Sambucus boxes and we began taking it religiously. I also ate absolutely no sugar and rested when I could. It was remarkable. I have never in my life fought off a flu or cold; I felt my body fighting it for a few days but the sickest I got was during those first few hours, before I remembered the Sambucus. I am a true believer, thanks to my fellow Amazon reviewers."", ""asin"": ""B001ES8GGC"", ""body_html"": ""<span>My family decided to stop having an annual flu immunization, so I looked up the complications and side effects of tamiflu..... Yikes! I wondered what to do in what was predicted to be a particularly bad influenza season and found these on Amazon. Thanks to my fellow reviewers, I stocked up on this, also the lozenges pills and the liquid.<br><br>In January- ten days after traveling- my daughter and I came down with the flu within an hour of each other. I got out the Nature's way Sambucus boxes and we began taking it religiously. I also ate absolutely no sugar and rested when I could.<br>It was remarkable. I have never in my life fought off a flu or cold; I felt my body fighting it for a few days but the sickest I got was during those first few hours, before I remembered the Sambucus.<br>I am a true believer, thanks to my fellow Amazon reviewers.</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/RRUDFS4D28V21/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B001ES8GGC"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on February 20, 2015"", ""utc"": ""2015-02-20T00:00:00.000Z""}, ""profile"": {""name"": ""Bettina Hooper"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AHJX254Y5OPUB5N5IXW6ZESIMJQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AHJX254Y5OPUB5N5IXW6ZESIMJQA""}, ""vine_program"": false, ""verified_purchase"": true, ""attributes"": [{""name"": ""Size"", ""value"": ""30 Count (Pack of 1)""}], ""attributes_flat"": ""Size: 30 Count (Pack of 1)"", ""review_country"": ""us"", ""is_global_review"": false, ""position"": 8}",five_star,2024-06-19 20:44:14.000000 UTC
B001ES8GGC,"{""id"": ""R34BEE0RFLE3B9"", ""title"": ""My go to cold remedy"", ""body"": ""I used this product for several years now. It was first given to me by a friend. On that occasion I already had a cold and began taking this immediately. Normally, I have a cold for 7 full days with at least one day that I spend in bed or on the couch pretty much all day. (I hate colds!) When I took this my cold only lasted about 4 days and I didn't have a bad day that I needed to stay home. Now, I take this at the first onset of cold or flu symptoms. Colds last only a few days and never get bad and I haven't been down sick with the flu in years. I make sure to always have two boxes in the house just in case."", ""asin"": ""B001ES8GGC"", ""body_html"": ""<span>I used this product for several years now. It was first given to me by a friend. On that occasion I already had a cold and began taking this immediately. Normally, I have a cold for 7 full days with at least one day that I spend in bed or on the couch pretty much all day. (I hate colds!) When I took this my cold only lasted about 4 days and I didn't have a bad day that I needed to stay home.<br>Now, I take this at the first onset of cold or flu symptoms. Colds last only a few days and never get bad and I haven't been down sick with the flu in years. I make sure to always have two boxes in the house just in case.</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/R34BEE0RFLE3B9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B001ES8GGC"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on January 5, 2017"", ""utc"": ""2017-01-05T00:00:00.000Z""}, ""profile"": {""name"": ""Steven and Cheryl"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AHB2P4LK3KI77AGGIWE5BXTAPH3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AHB2P4LK3KI77AGGIWE5BXTAPH3A""}, ""vine_program"": false, ""verified_purchase"": true, ""attributes"": [{""name"": ""Size"", ""value"": ""30 Count (Pack of 1)""}], ""attributes_flat"": ""Size: 30 Count (Pack of 1)"", ""review_country"": ""us"", ""is_global_review"": false, ""position"": 9}",five_star,2024-06-19 20:44:14.000000 UTC
B001ES8GGC,"{""id"": ""RMGZDXJHG2AEB"", ""title"": ""My First Line of Natural Defense for Viruses. Love it!"", ""body"": ""I keep this on hand for anytime I travel, feel a virus coming on, am exposed to a virus, etc... I've been using it for years. I like this way to take Sambucol. Easy to dissolve under my tongue and they taste good to boot. I take two the first time and then every few hours. Was coming down with something yesterday. Used this and today I feel fine. I can't say if everyone will find this to be as valuable but I have many family members taking this and they keep on hand now as well. If I have a cold already, I use this plus highly garlic-ed broth/soup and take extra vitamin D. I can't find it in every store (yet) so order it through Amazon. The product came on time and packaged well."", ""asin"": ""B001ES8GGC"", ""body_html"": ""<span>I keep this on hand for anytime I travel, feel a virus coming on, am exposed to a virus, etc... I've been using it for years. I like this way to take Sambucol. Easy to dissolve under my tongue and they taste good to boot. I take two the first time and then every few hours. Was coming down with something yesterday. Used this and today I feel fine. I can't say if everyone will find this to be as valuable but I have many family members taking this and they keep on hand now as well. If I have a cold already, I use this plus highly garlic-ed broth/soup and take extra vitamin D. I can't find it in every store (yet) so order it through Amazon. The product came on time and packaged well.</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/RMGZDXJHG2AEB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B001ES8GGC"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on June 20, 2016"", ""utc"": ""2016-06-20T00:00:00.000Z""}, ""profile"": {""name"": ""PJ"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AH4VZXC6WY36R7776PA7KGBYREPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AH4VZXC6WY36R7776PA7KGBYREPA""}, ""vine_program"": false, ""verified_purchase"": true, ""attributes"": [{""name"": ""Size"", ""value"": ""30 Count (Pack of 1)""}], ""attributes_flat"": ""Size: 30 Count (Pack of 1)"", ""helpful_votes"": 2, ""review_country"": ""us"", ""is_global_review"": false, ""position"": 10}",five_star,2024-06-19 20:44:14.000000 UTC
B001ES8GGC,"{""id"": ""R3I13NC4XEN5T8"", ""title"": ""Very good product"", ""body"": ""I like the ease of use and results I got from this."", ""asin"": ""B001ES8GGC"", ""body_html"": ""<span>I like the ease of use and results I got from this.</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/R3I13NC4XEN5T8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B001ES8GGC"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on March 11, 2023"", ""utc"": ""2023-03-11T00:00:00.000Z""}, ""profile"": {""name"": ""Reenie Scott"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AEMM7HTEAXLW7CK4UFDHHCVBJOPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AEMM7HTEAXLW7CK4UFDHHCVBJOPQ""}, ""vine_program"": false, ""verified_purchase"": true, ""attributes"": [{""name"": ""Size"", ""value"": ""30 Count (Pack of 1)""}], ""attributes_flat"": ""Size: 30 Count (Pack of 1)"", ""review_country"": ""us"", ""is_global_review"": false, ""position"": 3}",five_star,2024-06-19 20:44:14.000000 UTC
B001ES8GGC,"{""id"": ""R1YNACRGZ3J2WU"", ""title"": ""My go to product whenever I start to feel a cold coming on"", ""body"": ""With two small kids in school I feel like I am constantly getting bugs. This is a lifesaver for curb colds coming on."", ""asin"": ""B001ES8GGC"", ""body_html"": ""<span>With two small kids in school I feel like I am constantly getting bugs. This is a lifesaver for curb colds coming on.</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/R1YNACRGZ3J2WU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B001ES8GGC"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on January 30, 2023"", ""utc"": ""2023-01-30T00:00:00.000Z""}, ""profile"": {""name"": ""ncstahl"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AFHKQM4VFN6QUCBNXK2KUK75FKDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AFHKQM4VFN6QUCBNXK2KUK75FKDQ""}, ""vine_program"": false, ""verified_purchase"": true, ""attributes"": [{""name"": ""Size"", ""value"": ""30 Count (Pack of 1)""}], ""attributes_flat"": ""Size: 30 Count (Pack of 1)"", ""review_country"": ""us"", ""is_global_review"": false, ""position"": 4}",five_star,2024-06-19 20:44:14.000000 UTC
B001ES8GGC,"{""id"": ""R1TQJD9GUO49XR"", ""title"": ""Cold prevention is a must!"", ""body"": ""Black elderberry is tried and true for me when it comes to colds. Even though a lot of naturopathic methods are better to use as preventive measures versus actual remedies for a lot of sicknesses, these work well to lessen the severity of a cold and the downtime. I'm not saying to stop whatever you're doing and switch it up, but if you haven't tried it, then they're worth a shot. I don't get colds often, maybe 1-3x a year, but i know how to reup when I feel one coming on and I actually find this helpful :)"", ""asin"": ""B001ES8GGC"", ""body_html"": ""<span>Black elderberry is tried and true for me when it comes to colds. Even though a lot of naturopathic methods are better to use as preventive measures versus actual remedies for a lot of sicknesses, these work well to lessen the severity of a cold and the downtime.<br>I'm not saying to stop whatever you're doing and switch it up, but if you haven't tried it, then they're worth a shot. I don't get colds often, maybe 1-3x a year, but i know how to reup when I feel one coming on and I actually find this helpful :)</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/R1TQJD9GUO49XR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B001ES8GGC"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on December 16, 2019"", ""utc"": ""2019-12-16T00:00:00.000Z""}, ""profile"": {""name"": ""Shema"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AHRE3UAWJE6IJFQ4VMAHCEVOFYFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AHRE3UAWJE6IJFQ4VMAHCEVOFYFA""}, ""vine_program"": false, ""verified_purchase"": true, ""attributes"": [{""name"": ""Size"", ""value"": ""30 Count (Pack of 1)""}], ""attributes_flat"": ""Size: 30 Count (Pack of 1)"", ""review_country"": ""us"", ""is_global_review"": false, ""position"": 5}",five_star,2024-06-19 20:44:14.000000 UTC
B001ES8GGC,"{""id"": ""R2R7KMQ9LULH4"", ""title"": ""For early cough"", ""body"": ""This is my choice when a cough starts the flu. It has lessened them often and quickly-in one or two doses. If not, my choice for coughs is Umcka elderberry syrup. As an aid, my choice is Boericke&Tafel's Breathing Aide. For a soothing throat drop, my choice is Wedderspoon Manuka Honey Drops. When caring for those sick, my choice is Genexa's Jet Lag, for lose of sleep, and not eating well. Don't forget the electrolytes. Recently, I have learned that Native Remedies Mucus-Clear works. For a good nights sleep, Native Remedies Mucus-Clear Nighttime works as stated."", ""asin"": ""B001ES8GGC"", ""body_html"": ""<span>This is my choice when a cough starts the flu. It has lessened them often and quickly-in one or two doses. If not, my choice for coughs is Umcka elderberry syrup. As an aid, my choice is Boericke&amp;Tafel's Breathing Aide. For a soothing throat drop, my choice is Wedderspoon Manuka Honey Drops. When caring for those sick, my choice is Genexa's Jet Lag, for lose of sleep, and not eating well. Don't forget the electrolytes. Recently, I have learned that Native Remedies Mucus-Clear works. For a good nights sleep, Native Remedies Mucus-Clear Nighttime works as stated.</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/R2R7KMQ9LULH4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B001ES8GGC"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on January 5, 2020"", ""utc"": ""2020-01-05T00:00:00.000Z""}, ""profile"": {""name"": ""Amazon Customer"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AGYIUT3PXI5NRFGNLY3YX6MJD2PA/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AGYIUT3PXI5NRFGNLY3YX6MJD2PA""}, ""vine_program"": false, ""verified_purchase"": true, ""attributes"": [{""name"": ""Size"", ""value"": ""30 Count (Pack of 1)""}], ""attributes_flat"": ""Size: 30 Count (Pack of 1)"", ""helpful_votes"": 2, ""review_country"": ""us"", ""is_global_review"": false, ""position"": 6}",five_star,2024-06-19 20:44:14.000000 UTC
B001ES8GGC,"{""id"": ""R157GS06KA3C0O"", ""title"": ""Their actually Delicious"", ""body"": ""They work \ud83d\udcaf I bought more so when we\u2019re starting to feel sick , we\u2019ll already have them"", ""asin"": ""B001ES8GGC"", ""body_html"": ""<span>They work \ud83d\udcaf I bought more so when we\u2019re starting to feel sick , we\u2019ll already have them</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/R157GS06KA3C0O/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B001ES8GGC"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on February 7, 2023"", ""utc"": ""2023-02-07T00:00:00.000Z""}, ""profile"": {""name"": ""REBECCA G PENA"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AEONCCH4XR4AHYSAMDKCQBNI2YTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AEONCCH4XR4AHYSAMDKCQBNI2YTQ"", ""image"": ""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/52b93db4-9d94-407c-bd6f-79075b032481._CR33,0,682,682_SX48_.jpg""}, ""vine_program"": false, ""verified_purchase"": true, ""attributes"": [{""name"": ""Size"", ""value"": ""30 Count (Pack of 1)""}], ""attributes_flat"": ""Size: 30 Count (Pack of 1)"", ""review_country"": ""us"", ""is_global_review"": false, ""position"": 7}",five_star,2024-06-19 20:44:14.000000 UTC
B001ES8GGC,"{""id"": ""R3W0JPG2EQIDLC"", ""title"": ""Allergy Relief"", ""body"": ""This product provides natural relief from allergies and their symptoms."", ""asin"": ""B001ES8GGC"", ""body_html"": ""<span>This product provides natural relief from allergies and their symptoms.</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/R3W0JPG2EQIDLC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B001ES8GGC"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on March 13, 2023"", ""utc"": ""2023-03-13T00:00:00.000Z""}, ""profile"": {""name"": ""Schefstad"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AGZQ7O3IZFE7VKAEWECFZCBRZOPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AGZQ7O3IZFE7VKAEWECFZCBRZOPA""}, ""vine_program"": false, ""verified_purchase"": true, ""attributes"": [{""name"": ""Size"", ""value"": ""30 Count (Pack of 1)""}], ""attributes_flat"": ""Size: 30 Count (Pack of 1)"", ""review_country"": ""us"", ""is_global_review"": false, ""position"": 8}",five_star,2024-06-19 20:44:14.000000 UTC
B001ES8GGC,"{""id"": ""RU86TCG2VJB6B"", ""title"": ""Works great"", ""body"": ""Caught early it stops the symptoms."", ""asin"": ""B001ES8GGC"", ""body_html"": ""<span>Caught early it stops the symptoms.</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/RU86TCG2VJB6B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B001ES8GGC"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on April 23, 2023"", ""utc"": ""2023-04-23T00:00:00.000Z""}, ""profile"": {""name"": ""Jim Lynch"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AFY7ISRATXF62OKPLC4MTFENAXRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AFY7ISRATXF62OKPLC4MTFENAXRQ""}, ""vine_program"": false, ""verified_purchase"": true, ""attributes"": [{""name"": ""Size"", ""value"": ""30 Count (Pack of 1)""}], ""attributes_flat"": ""Size: 30 Count (Pack of 1)"", ""review_country"": ""us"", ""is_global_review"": false, ""position"": 9}",five_star,2024-06-19 20:44:14.000000 UTC
B001ES8GGC,"{""id"": ""R364M99KTL5CY4"", ""title"": ""Best stuff for colds & flu (treatment & prevention)"", ""body"": ""I cannot say enough GREAT THINGS about this product!! When I feel that I'm starting to get a cold, I'll start taking these Elderberry tablets. And voila, within 30 minutes, they symptoms are gone!! And when my daughter had the flu and was having difficulties breathing, literally within an hour, she felt so much relief!! For the past 2 weeks, I've been trying to catch the office \""crud\"" that has been going around (runny nose, sneezing, aches, feeling horrible)...and I've prevented it so far for 2 weeks! I have stocked up and will never go without having these in my purse at ALL times!!"", ""asin"": ""B001ES8GGC"", ""body_html"": ""<span>I cannot say enough GREAT THINGS about this product!! When I feel that I'm starting to get a cold, I'll start taking these Elderberry tablets. And voila, within 30 minutes, they symptoms are gone!! And when my daughter had the flu and was having difficulties breathing, literally within an hour, she felt so much relief!! For the past 2 weeks, I've been trying to catch the office \""crud\"" that has been going around (runny nose, sneezing, aches, feeling horrible)...and I've prevented it so far for 2 weeks! I have stocked up and will never go without having these in my purse at ALL times!!</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/R364M99KTL5CY4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B001ES8GGC"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on February 20, 2019"", ""utc"": ""2019-02-20T00:00:00.000Z""}, ""profile"": {""name"": ""Donna I"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AG3WSSG4RJPKNLSP3SWFOITZYJSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AG3WSSG4RJPKNLSP3SWFOITZYJSQ""}, ""vine_program"": false, ""verified_purchase"": true, ""attributes"": [{""name"": ""Size"", ""value"": ""30 Count (Pack of 1)""}], ""attributes_flat"": ""Size: 30 Count (Pack of 1)"", ""review_country"": ""us"", ""is_global_review"": false, ""position"": 10}",five_star,2024-06-19 20:44:14.000000 UTC
B001ES8GGC,"{""id"": ""R3BCP5VTX5KEB4"", ""title"": ""Amazing!"", ""body"": ""I\u2019d been feeling a sinus infection coming on for almost a week but wasn\u2019t symptomatic enough to go to the doctor. I have a significant history of them so i know when it\u2019s that or a cold. Saturday morning I woke up feeling awful and knew I\u2019d be going on Monday. I started taking these and felt much better Saturday night. Took them again on Sunday, woke up Monday morning and felt the best I had in a week. Amazing and no antibiotics!!"", ""asin"": ""B001ES8GGC"", ""body_html"": ""<span>I\u2019d been feeling a sinus infection coming on for almost a week but wasn\u2019t symptomatic enough to go to the doctor. I have a significant history of them so i know when it\u2019s that or a cold. Saturday morning I woke up feeling awful and knew I\u2019d be going on Monday. I started taking these and felt much better Saturday night. Took them again on Sunday, woke up Monday morning and felt the best I had in a week. Amazing and no antibiotics!!</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/R3BCP5VTX5KEB4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B001ES8GGC"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on February 3, 2020"", ""utc"": ""2020-02-03T00:00:00.000Z""}, ""profile"": {""name"": ""busymama"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AF5EC5FRBLKEHKI5HCCWYBIPEFIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AF5EC5FRBLKEHKI5HCCWYBIPEFIQ""}, ""vine_program"": false, ""verified_purchase"": true, ""attributes"": [{""name"": ""Size"", ""value"": ""30 Count (Pack of 1)""}], ""attributes_flat"": ""Size: 30 Count (Pack of 1)"", ""review_country"": ""us"", ""is_global_review"": false, ""position"": 1}",five_star,2024-06-19 20:44:26.000000 UTC
B001ES8GGC,"{""id"": ""R1DM5F68QVQ8MT"", ""title"": ""Actually works"", ""body"": ""When my throat starts getting swollen up to my ears I know I'm on the onset of a cold. Other medicines seem to suppress some of the symptoms but I always have side effects (upset stomach, etc) and the cold progresses anyway. After seeing the reviews of the Sambucol Black Elderberry tablets, I was skeptical but decided to give them a try. I haven't had a full blown cold once this winter and I am so impressed. I usually get a cold 2-3 times during fall/winter but this time with these tablets on hand I haven't had to deal with it at all!"", ""asin"": ""B001ES8GGC"", ""body_html"": ""<span>When my throat starts getting swollen up to my ears I know I'm on the onset of a cold. Other medicines seem to suppress some of the symptoms but I always have side effects (upset stomach, etc) and the cold progresses anyway. After seeing the reviews of the Sambucol Black Elderberry tablets, I was skeptical but decided to give them a try. I haven't had a full blown cold once this winter and I am so impressed. I usually get a cold 2-3 times during fall/winter but this time with these tablets on hand I haven't had to deal with it at all!</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/R1DM5F68QVQ8MT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B001ES8GGC"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on March 12, 2019"", ""utc"": ""2019-03-12T00:00:00.000Z""}, ""profile"": {""name"": ""Rush"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AFGPRYZBRKFYW26GNM3OEEQZWHPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AFGPRYZBRKFYW26GNM3OEEQZWHPQ""}, ""vine_program"": false, ""verified_purchase"": true, ""attributes"": [{""name"": ""Size"", ""value"": ""30 Count (Pack of 1)""}], ""attributes_flat"": ""Size: 30 Count (Pack of 1)"", ""helpful_votes"": 5, ""review_country"": ""us"", ""is_global_review"": false, ""position"": 2}",five_star,2024-06-19 20:44:26.000000 UTC
B001ES8GGC,"{""id"": ""RITYQLM0U0FTH"", ""title"": ""So helpful"", ""body"": ""I was happy to see these at this price. A must for me every cold season"", ""asin"": ""B001ES8GGC"", ""body_html"": ""<span>I was happy to see these at this price. A must for me every cold season</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/RITYQLM0U0FTH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B001ES8GGC"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on January 13, 2023"", ""utc"": ""2023-01-13T00:00:00.000Z""}, ""profile"": {""name"": ""Amy Morris"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AGD44R3CUXQZAJTJ3HJDAKN2HJMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AGD44R3CUXQZAJTJ3HJDAKN2HJMA""}, ""vine_program"": false, ""verified_purchase"": true, ""attributes"": [{""name"": ""Size"", ""value"": ""30 Count (Pack of 1)""}], ""attributes_flat"": ""Size: 30 Count (Pack of 1)"", ""review_country"": ""us"", ""is_global_review"": false, ""position"": 3}",five_star,2024-06-19 20:44:26.000000 UTC
B001ES8GGC,"{""id"": ""R1BYDNVDROGVIE"", ""title"": ""Magic!"", ""body"": ""This stuff is amazing. I've tried so many things, even different kinds of elderberry products and they don't stack up to sambucol. I like these tablets the best, but their other products are also good. If you follow the directions, take at the very FIRST sign of feeling sick, and really take it every 3hrs, it will prevent the illness or at least lessen the impact/duration. Price is fine with me because I have yet to find another product as effective. It's already saved me twice this season when I was certain I was getting sick."", ""asin"": ""B001ES8GGC"", ""body_html"": ""<span>This stuff is amazing. I've tried so many things, even different kinds of elderberry products and they don't stack up to sambucol. I like these tablets the best, but their other products are also good.<br>If you follow the directions, take at the very FIRST sign of feeling sick, and really take it every 3hrs, it will prevent the illness or at least lessen the impact/duration.<br>Price is fine with me because I have yet to find another product as effective. It's already saved me twice this season when I was certain I was getting sick.</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/R1BYDNVDROGVIE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B001ES8GGC"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on October 17, 2019"", ""utc"": ""2019-10-17T00:00:00.000Z""}, ""profile"": {""name"": ""SWL"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AG5S2D4CFIZW74F3IJSLZPHJH77Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AG5S2D4CFIZW74F3IJSLZPHJH77Q""}, ""vine_program"": false, ""verified_purchase"": true, ""attributes"": [{""name"": ""Size"", ""value"": ""30 Count (Pack of 1)""}], ""attributes_flat"": ""Size: 30 Count (Pack of 1)"", ""review_country"": ""us"", ""is_global_review"": false, ""position"": 4}",five_star,2024-06-19 20:44:26.000000 UTC
